
8035.46,9856.11
2425.31,5179.89
2474.35,5082.55
2674.83,5836.89
3027.37,5904.24
3181.33,6620
3366.27,6310.11
3820.09,4935.89
4068.63,6404.64
4440.8,7558.18
4454.51,8376.24
4508.16,6536.55
4546.97,8098.92
4773.13,6734.01
4856.27,8692.31
5270.27,9072.72
6035.63,9611.9
6525.4,9273.96
6575.05,6009.54
6618.31,7617.57
6764.52,8239.88
6797.34,6107.65
7096.88,3607.54
7136.68,6226.75
7197.39,4012.35
7255.98,5990.44
7271.01,5702.73
7275.88,8965.9
7619.94,4563.34
7653.07,5890.14
2243.77,3247.63
3425.27,8360.04
3536.28,8615.13
3676.61,8813.22
5089.63,8406.23
5090.67,7333.3
5107.6,4241.01
5353.89,3691.92
5771.33,3596.27
6015.33,9204.72
6660.57,2713.06
6833.48,2714.97
6989.41,7886.32
7032.31,8140.75
7179.44,8131.24
7431.19,6237.31
7494.16,7874.4
7573.1,7748.74
7651.39,4802.25
7792.78,6703.24
7804.5,7565.7
8141.78,7897.65
956.185,12020.5
4778.62,5697.92
5825.08,10717.5
6081.71,10868.4
3657.26,7587.97
4347.53,6766.45
5210.33,10364.5
5522.01,10336.4
5899.42,10693.8
5990.09,10818.8
6334.07,10860.4
7962.37,6546.77
3709.64,6170.37
5452.12,10908.3
5558.51,10506.4
5725.38,10780
5842.04,10900.1
6031.44,10800.1
6173.82,10671.9
6210.02,10554.4
6275.7,10878.8
6425.7,10544.8
6429.56,10787.2
7771.85,6301.73
7883.28,6411.59
8212.49,6766.6
5722.55,10747
6153.66,10842.6
6172.19,10733.2
5098.06,9071.97
5359.7,2797.67
5513.67,3482.77
5812.94,2419.26
6061.54,8720.91
6613.67,8809.51
7468.94,10535.8
8340.88,3119.7
5876.52,10786.9
6131.12,10864.3
6304.08,10705
6201.91,10681.8
6338.87,10731.8
5839.17,10766.5
5848.11,10772.6
5913.33,10662
6047.48,10835.4
6061.85,10847.4
6086.75,10852.2
6106.56,10818.1
6107.7,10774
6110.43,10872.1
6212.55,10645.4
6228.83,10679.8
6232.79,10763.9
6235.29,10670.3
6235.54,10660.2
6235.65,10650.5
6251.4,10772.5
6258.21,10730.6
6270.11,10749
6275.33,10725.5
6283.52,10735.6
6313.65,10638.9
6316.94,10660.2
6355.99,10720.2
6388.8,10643.4
6054.21,10841
6091.11,10749
6107.21,10861.4
6150.38,9993.91
6196.84,10666.9
6246.62,10763.1
6263.21,10739.9
6322.42,10740
6282.59,10781.3
6413.21,10659.3
6266.95,10802.2
6237.99,10777.3
6035.75,10781.1
7871.49,3177.76
3167.52,6305.87
7153.65,10123.8
7207.39,7793.82
7244.1,10583.1
8058.58,4059.14
3180.31,6303.07
7146.91,10112.9
7218.47,7800.54
8076.31,4040.52
5598.49,6953.79
8277.66,3088.42
3280.3,6379.55
5967.06,3453.89
6574.52,3783.04
7180.75,10248.4
726.152,12119
7340.82,10486.3
7398.44,8142.16
7569.22,10531.9
7740.09,7546.97
7946.84,4054.68
8230.03,9948.6
698.417,12118.3
8068.29,9996.1
1080.56,689.406
1561.66,4573.08
2998.64,5899.33
3014.7,6314.89
3095.92,6280.89
3172.18,6287.74
3196.52,6636.16
3489.71,3475.08
3570.75,3561.32
3700.04,3242.98
3728.87,3541.66
4129.1,6837.43
4217.44,3651.49
4272.47,6819.28
4735.55,2872.89
4961.62,6539.64
4963.86,10326.7
5115.01,4204.11
5225.5,2879.02
5243.57,3131.86
5276.79,2518.97
5278.55,3532.64
5289.98,2901.14
5296.15,2699.64
5305.85,4705.66
5375.1,3717.39
5390.72,2702.83
5412.17,6858.53
5419.09,6992.07
5451.2,2983.5
5475.99,2701.77
5493.44,11173.1
5519.96,2460.1
5525,11240.1
5550.27,2833.23
5818.78,2409.91
5901.52,8694.57
5953.84,8722
5986.68,8507.7
6006.87,8788.81
6065.47,8851.52
6065.91,8946.65
6088.82,8908.4
6111.87,8614.57
6176.52,8446.64
6360.68,8922.26
6558.42,8830.46
6655.74,8747.22
6801.85,5409.32
6969.56,7281.07
6987.46,10029.1
7014.7,8949.62
7065.75,8859.71
7160.15,6165.58
7214.43,9076.32
7280.51,8998.56
7292.42,5900.67
7382,7589.89
7455.67,6372.8
7486.02,7670.64
7518.27,7816.88
