1910.51,5713.64
1972.84,3506.85
2161.74,5610.46
2442.19,5694.22
4346.23,3758.5
4988.78,5920.27
3272.56,2948.84
1952.99,5856.46
1992.6,3516.56
1994.6,3538.08
2001.3,3517.41
2052.16,5704.01
2144.56,5531.57
2148.19,5343.71
2149.38,5683.94
2149.43,5396.99
2152.4,5698.76
2161.2,5681.39
2164.27,5697.81
2173.48,5678.83
2176.63,5694.25
2181.5,5514.93
2186.94,5581.24
2195.82,5569.44
2197.69,5657.5
2197.9,5578.86
2200.54,5671.35
2202.65,5683.58
2211.96,5661.19
2213.6,5669.82
2276.6,5773.23
3218.77,5836.77
3253.92,5837.56
3270.8,5822.93
3278.22,5833.77
4321.79,3907.69
4327.44,3871.13
4379.4,3782.85
4380.55,3776.41
4388.02,3769.62
4993.34,5890.9
5002.97,5934.45
5038.35,5876.72
6418.88,5380.49
6426.62,5389.46
6441.94,5402.3
6598.37,5318.42
2059.28,5504.06
2123.42,5585.38
2126.14,5599.58
2128.92,5612.52
2135.92,5575.85
2138.77,5654.13
2139.77,5596.23
2142.93,5675.5
2142.95,5611.31
2156.19,5673.4
2158.47,5650.58
2190.74,5601.68
2197.04,5588.19
2202.55,5603.26
2462.74,5689.7
2971.34,1849.12
2977.59,1898.82
3310.71,2951.51
3313.65,2921.77
3319.18,2940.12
3389.12,2986.83
4994.35,5870.87
5005.42,5870.91
5006.98,5889.57
1985.48,3542.52
2053.83,5715.79
2130.77,5629.65
2140.31,5794.93
2154.04,5568.77
2283.63,5761.85
2496.85,5709.43
3205.72,5833.3
4336.49,3775.04
4364.55,3677.35
4391.46,3798.42
4427.53,3936.14
4878.19,5901.59
5019.25,5946.58
6390.25,5425.89
6568.46,5328.7
2993.22,1914.06
3284.46,2972.14
3291.58,2907.8
2732.89,5799.09
2711.26,5793.78
1911.36,3577.36
2054.54,2792.17
2652.48,1266.91
2758.36,5841.25
2870.97,5926.5
3141.56,5872.6
3415.79,6062.77
4483.22,6802.96
4798.59,4388.13
5211.27,4994.06
6039.79,5627.94
1921.52,5738.2
1958.54,5707.32
2028.65,5342.6
2104.99,5853.5
2224.93,5718.63
2238.89,5761.86
3219.53,5805.32
4339.21,3817.42
6451.86,5379.34
1907.92,3550.48
1968.28,5170.64
1978.51,5211.06
1979.73,5153.98
1988.01,5251.22
1992.68,5321.96
1997.85,5291.6
2136.7,5882.73
2144.03,5852.21
2146.56,5923.21
2184.47,5842.5
2225.02,5832.92
2708.28,6060.59
2716.69,6052.66
2735.81,6071.84
2753.31,6091.52
2770.43,6104.41
2794.33,6116.39
2809.91,6111.91
2831.41,6095.76
2835.58,6080.47
4492.8,6817.58
4512.94,6817.72
1886.72,2768.12
2068.21,2724.03
2422.96,1092.03
2778,1762.35
3070.41,2120.1
4265.44,2668.55
4845.37,6551.31
5319.74,4189.62
5386.87,3785.77
6588.8,5100.12
1979.61,2656.29
2167.35,1888.06
2407.51,1174.09
4296.26,2673.59
6541.81,5044.59
1924.89,2987.66
2034.97,2713.54
2059.78,2672.89
2088.5,2721.47
2098.14,3420.38
2429.41,1168.98
2758.72,1753.53
2768.93,1695.7
2852.48,3693.1
4262.52,2697.38
6534.42,4937.1
2729.45,955.999
2838.33,3715.9
4144.22,3275.85
4512.66,6803.08
6047.13,5585.31
6074.83,5608.93
6042.36,5614.73
6062.81,5656.3
2047.7,3439.41
2867.24,2054.64
4119.84,7472.38
4145.63,3304.12
6091.2,5642.19
1755.1,5101.9
1996.24,5169.24
2047.19,5852.48
2053.04,5875.27
2072.69,5846.31
2077.62,5869.8
2080.63,5522.81
2084.85,5541.63
2839.52,6116.19
2985.28,5952.33
3110.19,5958.66
2844.93,6112.79
3115.11,5962.86
2984.34,6058.65
4347.24,4357.2
2773.4,5732.28
3027.57,5930.99
3118.75,6026.38
2844.78,6078.76
2887.4,6002.38
2894.05,5943.78
2914.3,6069.73
2924.85,6089.81
2970.84,5918.48
2975.61,5957.14
3059.73,6022.32
3123.49,5969.89
2003.42,2718.12
2873.04,6102.01
2891.4,6080.82
2908.52,6108.27
3045.92,6091.23
3055.87,6091.29
3065.84,6091.35
2004.78,2658.55
2849.44,5888.29
2988.29,6066.18
3014.61,5953.97
3023.05,6043.31
3102.17,5985.26
3147.4,5913.83
3152.57,6061.25
2014,2664.54
2764.92,5749.38
2871.65,5953.37
2900.6,5984
2907.96,5997.84
2908.16,5935.85
2912.28,5964.23
2917.42,6035.55
2921.12,5973.13
2924.44,5988.49
2928.47,6032.82
2929.88,6061.39
2934.63,6072.28
2939.25,5963.08
2941.58,5974.04
2943.57,6053.17
2954.8,6063.55
2965.08,6028.16
2971.06,6006.67
2975.85,6016.83
3039.68,6016.45
3042.45,6048.55
3070.39,6050.1
3077.53,5921.42
3082.92,6018.77
3088.94,6051.12
3100.8,6019.85
3115.26,6048.29
6593.13,5343.14
2864.04,6103.13
2886.29,6098.15
2993.72,6011.59
3012.05,6012.8
3043.14,5991.52
2851.1,6108.63
2952.31,6017.93
3003.53,6012.46
3042.54,6001.38
1878.02,2746.97
1962.06,2745.56
2040.26,2706.41
2084.5,2728.95
2765.54,1758.44
2914.13,5917.49
2942.29,6121.2
2954.21,5936.31
3005.51,6085.9
3058.41,6127.12
3126.72,5864.88
3681.84,2879
4312.89,4355.11
2036.13,2766.81
2042.27,2723.73
2569.97,5488.54
2764.81,1736.57
2895.51,6148.71
2938.51,5916.88
2976.04,6096.67
3040.69,5894.04
3053.84,2157.47
3110.76,5862.13
3377.67,6067.33
4289.11,2696.53
4963.66,5427.38
6567.02,5046.81
1876.6,2755.31
2043.74,2736.84
2069.09,2704.37
2078.04,2748.53
2235.46,1343.24
2413.72,1174.66
2435.5,1112.19
2439.58,820.422
2557.22,5510.18
2588.33,4893.08
2676.89,1276.4
2795.92,1742.62
2883.17,6127.84
2940.49,6148.23
2964.41,6124.52
3001.76,6094
3047.54,6138.89
3081.1,2172.18
3093.27,2131.76
3409.2,6041.83
3612.42,6772.3
3675.77,2873.29
3699.84,2876.32
4240.12,4233.95
4262.19,2685.83
4309.68,4347.07
4810.58,4411
4954.5,5408.48
5076.98,4319.52
5308.17,4194.25
5524.68,4698.06
6582.16,5093.75
1869.35,3538.44
1888.51,3543.47
2028.78,2732.2
2031.02,2663.5
1968.15,2740.86
2046.02,2686.75
2743.51,5733.41
2824.7,6129.37
2860.78,5941.25
2889.43,5926.71
2929.76,5950.82
2973.86,5855.63
3042.31,6180.13
6589.65,5199.07
1998.62,2766.92
2052.04,2681.15
2010.45,2726.72
2944.12,5939.42
3016.66,5908.08
